,id,type,subtype,price,transactionType,zip,visualisationOption,kitchen_type,building_constructionYear,building_condition,energy_heatingType,certificates_primaryEnergyConsumptionLevel,bedroom_count,land_surface,atticExists,basementExists,outdoor_garden_surface,outdoor_terrace_exists,specificities_SME_office_exists,wellnessEquipment_hasSwimmingPool,parking_parkingSpaceCount_indoor,parking_parkingSpaceCount_outdoor,condition_isNewlyBuilt
9070727,9070727,housegroup,housegroup,noprice,forsale,8300,xl,,,,,,,,,,,,,,,,
9070340,9070340,house,house,noprice,forrent,3010,xl,installed,1996,good,,267,3,0,,,,,,,1,,
9779791,9779791,house,house,100000,forsale,7390,m,notinstalled,,tobedoneup,gas,611,3,120,,,,true,,,,,
9779718,9779718,house,apartmentblock,1475000,forsale,2000,m,,,good,,293,6,193,,true,,true,,,,,
9779785,9779785,house,house,735000,forsale,1470,xl,semiequipped,1850,tobedoneup,fueloil,393,6,10000,true,,10000,true,true,,2,6,
9779846,9779846,house,house,325000,forsale,1390,xl,installed,,good,fueloil,454,2,770,true,,,true,,,,1,
9779819,9779819,house,house,649000,forsale,4680,xl,hyperequipped,1996,asnew,fueloil,215,6,4200,,true,4026,true,,,1,4,
9780053,9780053,house,house,noprice,forsale,6769,xl,,1960,good,,411,3,850,,true,,,,,1,4,
9779903,9779903,house,exceptionalproperty,4950000,forsale,3080,xl,hyperequipped,1976,good,gas,291,6,20000,true,true,20000,true,true,true,1,6,
9780007,9780007,house,house,noprice,forsale,3512,l,,1966,good,fueloil,369,9,6104,,true,,true,,,,,
9780064,9780064,house,house,40000,forsale,7080,m,hyperequipped,,asnew,gas,326,3,658,true,true,550,,,,,,
9780177,9780177,house,house,noprice,forsale,6567,m,installed,,,,518,3,293,,true,200,,,,2,2,
9780087,9780087,house,house,349000,forsale,8490,xl,installed,1949,tobedoneup,gas,946,2,1110,true,true,700,true,true,,1,3,
9780392,9780392,house,mixedusebuilding,895000,forsale,2990,m,installed,,good,gas,,7,960,,,,,,,,,
9780209,9780209,house,house,noprice,forsale,3870,l,hyperequipped,2020,good,gas,91,3,216,,,,true,,,,,
9780274,9780274,house,house,365000,forsale,8380,xl,,,,gas,,0,377,,true,,,,,,,
9780577,9780577,house,house,noprice,forrent,8900,m,hyperequipped,,good,gas,292,3,0,,,,true,,,,,
9780512,9780512,house,house,noprice,forsale,7080,xl,,,torenovate,,727,3,240,,true,,,,,1,,
9780457,9780457,house,house,150000,forsale,9130,m,,,torenovate,,1128,3,118,,,40,true,,,,,
9780427,9780427,house,house,noprice,forsale,8000,xl,hyperequipped,2021,asnew,gas,122,4,160,true,,70,true,true,,,,
9780527,9780527,house,house,noprice,forrent,8920,m,installed,,good,,569,3,0,,,,,,,,,
9780579,9780579,house,house,335457,forsale,4800,xl,,,asnew,gas,,3,239,true,,104,true,,,1,1,1
9780702,9780702,house,house,158000,forsale,5670,xl,semiequipped,1978,,fueloil,488,3,1613,,,1000,true,,,,,
9780917,9780917,house,mixedusebuilding,110000,forsale,5590,l,,,torenovate,,451,6,130,,true,,,,,,,
9780933,9780933,house,villa,50000,forsale,6250,m,,1970,good,fueloil,367,2,650,true,true,,,,,1,,
9780953,9780953,housegroup,housegroup,320000-330000,forsale,8750,l,,,,,,,,,,,,,,,,1
9780939,9780939,house,apartmentblock,400000,forsale,4040,l,,,good,gas,278,0,0,,,,,,,,,
9780972,9780972,house,apartmentblock,645000,forsale,1300,l,installed,1986,good,electric,262,4,299,,true,70,true,,,1,,
9780976,9780976,houseunit,houseunit,330000,forsale,8750,l,installed,,,gas,,3,340,true,,184,true,,,,2,1
9780998,9780998,house,otherproperty,300000,forsale,2320,l,installed,2020,asnew,gas,,1,0,,,,true,,,,,1
9780975,9780975,houseunit,houseunit,320000,forsale,8750,l,installed,,,gas,,3,340,true,,184,true,,,,2,1
9781208,9781208,house,house,150000,forsale,7181,m,,1952,tobedoneup,fueloil,611,2,219,,,,true,,,,,
9781224,9781224,houseunit,houseunit,noprice,forsale,9170,m,,,,,,3,315,,,,,,,1,,
9781220,9781220,housegroup,housegroup,416500-416500,forsale,9170,m,,,,,,,,,,,,,,,,1
9781225,9781225,houseunit,houseunit,noprice,forsale,9170,m,,,,,,3,315,,,,,,,1,,
9781233,9781233,houseunit,houseunit,416500,forsale,9170,m,,,,,,3,465,,,,,,,,,1
9781232,9781232,houseunit,houseunit,noprice,forsale,9170,m,,,,,,3,465,,,,,,,,,
9781231,9781231,houseunit,houseunit,noprice,forsale,9170,m,,,,,,3,465,,,,,,,,,
9781236,9781236,houseunit,houseunit,noprice,forsale,9170,m,,,,,,3,465,,,,,,,,,
9781234,9781234,houseunit,houseunit,noprice,forsale,9170,m,,,,,,3,465,,,,,,,,,
9781235,9781235,houseunit,houseunit,noprice,forsale,9170,m,,,,,,3,465,,,,,,,,,
9781237,9781237,houseunit,houseunit,noprice,forsale,9170,m,,,,,,3,465,,,,,,,,,
9781260,9781260,house,house,noprice,forrent,8970,m,installed,,good,gas,286,3,0,,,,true,,,1,1,
9781288,9781288,house,mansion,noprice,forsale,2018,l,semiequipped,1900,good,gas,303,4,100,,true,37,,,,,,
9781332,9781332,house,house,noprice,forsale,7501,m,,,,gas,188,7,480,,,,,,,2,,
9781416,9781416,house,house,295000,forsale,8520,xl,,1987,good,,264,2,484,,,,true,,,2,4,
9781402,9781402,house,house,445000,forsale,9060,m,installed,1998,good,,200,3,340,,,,,,,,,
9781411,9781411,house,house,noprice,forsale,3211,xl,installed,,good,,876,2,2495,,true,528,,,,1,2,
9781488,9781488,house,apartmentblock,295000,forsale,7500,l,,,torenovate,,530,9,390,,true,,,,,,,
9781622,9781622,house,house,noprice,forsale,4500,xl,installed,2020,,gas,113,3,669,,,601,true,,,,,
9781623,9781623,house,house,noprice,forsale,4500,xl,installed,2020,,gas,113,3,589,,,656,true,,,,,
9781571,9781571,house,house,noprice,forsale,5100,m,semiequipped,1970,tobedoneup,fueloil,335,3,604,,true,500,true,true,,6,2,
9781652,9781652,house,house,310000,forsale,2450,l,semiequipped,1934,torenovate,fueloil,358,7,865,,true,,,,,4,,
9781667,9781667,house,mansion,449000,forsale,3545,l,,1850,,gas,,5,343,,true,,,,,,,
9781669,9781669,house,house,noprice,forsale,1500,l,,1930,good,gas,551,1,270,,true,,,,,,,
9781671,9781671,house,house,noprice,forsale,3570,l,,1973,good,fueloil,580,3,1450,,true,,true,,,,,
9781670,9781670,house,villa,noprice,forsale,9770,xl,,1960,good,fueloil,284,3,838,,true,,,true,,,,
9781685,9781685,house,house,365000,forsale,8310,xl,,1922,torenovate,,445,4,235,,,,,,,,,
9781840,9781840,house,house,noprice,forsale,9840,m,,,,,,3,520,,,,,,,1,,
9781841,9781841,house,house,noprice,forsale,9840,m,,,,,,3,562,,,,,,,1,,
9781842,9781842,house,house,noprice,forsale,9840,m,,,,,,3,580,,,,,,,1,,
9781802,9781802,house,countrycottage,noprice,forsale,7890,xl,,,asnew,,244,12,13727,,,,,true,,,,
9781845,9781845,house,house,noprice,forsale,9840,m,,,,,,3,446,,,,,,,1,,
9781843,9781843,house,house,noprice,forsale,9840,m,,,,,,3,634,,,,,,,1,,
9781844,9781844,house,house,noprice,forsale,9840,m,,,,,,3,618,,,,,,,1,,
9781846,9781846,house,house,noprice,forsale,9840,m,,,,,,3,354,,,,,,,,,
9781847,9781847,house,house,noprice,forsale,9840,m,,,,,,3,534,,,,,,,,,
9781848,9781848,house,house,noprice,forsale,9840,m,,,,,,3,348,,,,,,,1,,
9781850,9781850,house,house,noprice,forsale,9840,m,,,,,,3,259,,,,,,,,,
9781849,9781849,house,house,noprice,forsale,9840,m,,,,,,3,279,,,,,,,1,,
9781851,9781851,house,house,noprice,forsale,9840,m,,,,,,3,236,,,,,,,,,
9781852,9781852,house,house,noprice,forsale,9840,m,,,,,,3,267,,,,,,,1,,
9781855,9781855,house,house,noprice,forsale,9840,m,,,,,,3,289,,,,,,,1,,
9781854,9781854,house,house,noprice,forsale,9840,m,,,,,,3,287,,,,,,,1,,
9781853,9781853,house,house,noprice,forsale,9840,m,,,,,,3,281,,,,,,,1,,
9781856,9781856,house,house,noprice,forsale,9840,m,,,,,,3,371,,,,,,,1,,
9781857,9781857,house,house,noprice,forsale,9840,m,,,,,,3,298,,,,,,,1,,
9781858,9781858,house,house,noprice,forsale,9840,m,,,,,,3,223,,,,,,,1,,
9781859,9781859,house,house,noprice,forsale,9840,m,,,,,,3,234,,,,,,,1,,
9781861,9781861,house,house,noprice,forsale,9840,m,,,,,,3,371,,,,,,,1,,
9781860,9781860,house,house,noprice,forsale,9840,m,,,,,,3,625,,,,,,,1,,
9781863,9781863,house,house,noprice,forsale,9840,m,,,,,,3,287,,,,,,,1,,
9781862,9781862,house,house,noprice,forsale,9840,m,,,,,,3,290,,,,,,,1,,
9781864,9781864,house,house,noprice,forsale,9840,m,,,,,,3,290,,,,,,,1,,
9781866,9781866,house,house,noprice,forsale,9840,m,,,,,,3,279,,,,,,,1,,
9781865,9781865,house,house,noprice,forsale,9840,m,,,,,,3,287,,,,,,,1,,
9781867,9781867,house,house,noprice,forsale,9840,m,,,,,,3,332,,,,,,,1,,
9781868,9781868,house,house,noprice,forsale,9840,m,,,,,,3,403,,,,,,,1,,
9781869,9781869,house,house,noprice,forsale,9840,m,,,,,,3,432,,,,,,,1,,
9781870,9781870,house,house,noprice,forsale,9840,m,,,,,,3,382,,,,,,,1,,
9781871,9781871,house,house,noprice,forsale,9840,m,,,,,,4,593,,,,,,,1,,
9781874,9781874,house,house,noprice,forsale,9840,m,,,,,,4,449,,,,,,,1,,
9781873,9781873,house,house,noprice,forsale,9840,m,,,,,,4,484,,,,,,,1,,
9781875,9781875,house,house,noprice,forsale,9840,m,,,,,,4,436,,,,,,,1,,
9781872,9781872,house,house,noprice,forsale,9840,m,,,,,,4,496,,,,,,,1,,
9781877,9781877,house,house,noprice,forsale,9840,m,,,,,,4,474,,,,,,,1,,
9781878,9781878,house,house,noprice,forsale,9840,m,,,,,,4,458,,,,,,,1,,
9781928,9781928,housegroup,housegroup,295472-295822,forsale,8210,xl,,,,,,,,,,,,,,,,1
9781876,9781876,house,house,noprice,forsale,9840,m,,,,,,4,389,,,,,,,1,,
9781957,9781957,house,villa,3950,forrent,1380,xl,hyperequipped,2010,asnew,fueloil,76,5,2800,,true,,true,,true,,5,
9781985,9781985,house,house,685000,forsale,2350,l,hyperequipped,1995,asnew,gas,202,5,831,true,true,,true,true,,1,2,
9781997,9781997,house,mixedusebuilding,695000,forsale,2060,l,usahyperequipped,,asnew,gas,372,4,114,,true,,,,,,,
9782014,9782014,house,villa,noprice,forsale,8434,l,hyperequipped,2005,,gas,225,4,539,,,,,,,2,3,
9782091,9782091,house,house,527606,forsale,9160,l,hyperequipped,,,,,3,538,,,,,,,1,,
9782095,9782095,house,villa,425000,forsale,7060,m,hyperequipped,2019,asnew,gas,121,4,510,true,,270,true,true,,,2,
9782157,9782157,house,villa,292000,forsale,30880,l,notinstalled,2022,asnew,,,3,223,,true,,true,,true,,1,
8184367,8184367,house,house,noprice,forrent,8450,xl,installed,2018,good,,89.79,3,0,,,22,,,,1,,
8184290,8184290,house,house,noprice,forsale,3000,xl,installed,,good,gas,199,4,122,,true,,true,,,,,
8183321,8183321,houseunit,houseunit,noprice,forsale,9970,xl,installed,2017,asnew,gas,,3,204,,,,,,,1,,
9782165,9782165,house,apartmentblock,1295000,forsale,1000,xl,installed,1910,tobedoneup,gas,184,7,190,true,true,85,true,true,,1,,
8184463,8184463,house,house,noprice,forsale,9000,xl,,2019,good,,,3,0,,,,,,,,,
8184895,8184895,house,house,noprice,forsale,9070,xl,,1959,torenovate,,859,4,400,,,,,,,1,,
8184980,8184980,house,house,noprice,forsale,1840,l,,1973,,gas,319,3,747,,,,,,,,,
8184979,8184979,house,house,noprice,forsale,2830,l,,1969,,gas,632,2,357,,,,,,,,,
8185529,8185529,house,mixedusebuilding,noprice,forsale,4000,xl,,,,,,0,0,,,,,,,,,
8185444,8185444,house,house,noprice,forsale,4130,l,hyperequipped,,asnew,electric,407,3,45,,true,,,,,,,
8186226,8186226,house,apartmentblock,noprice,forsale,9000,xl,notinstalled,,justrenovated,,326,6,82,,true,,,,,,,
8186075,8186075,housegroup,housegroup,28000-53000,forsale,8200,l,,,,,,,,,,,,,,,,1
8187083,8187083,houseunit,houseunit,noprice,forsale,3680,xl,,,,,,3,337,,,,,,,,,
8187081,8187081,housegroup,housegroup,270500-299500,forsale,3680,xl,,,,,,,,,,,,,,,,1
8187084,8187084,houseunit,houseunit,noprice,forsale,3680,xl,,,,,,3,272,,,,,,,,,
8192106,8192106,house,house,noprice,forsale,7760,m,semiequipped,,tobedoneup,pellet,475,2,0,,,,true,true,,,1,
8187172,8187172,house,house,noprice,forsale,8580,xl,,1966,,,455,3,1088,,true,1088,,true,,,,
8190460,8190460,house,house,noprice,forsale,9750,xl,hyperequipped,1940,good,gas,365,3,788,true,,600,true,,,,3,
8192736,8192736,house,house,noprice,forrent,8800,xl,,,good,,582,2,0,,,,,,,,,
8192752,8192752,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,0,,,74,,,,1,1,
8192753,8192753,houseunit,houseunit,noprice,forsale,8800,l,installed,2019,good,,,3,0,,,74,,,,1,1,
8192754,8192754,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,0,,,74,,,,1,1,
8192751,8192751,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192747,8192747,housegroup,housegroup,270000-270000,forsale,8800,l,,,,,,,,,,,,,,,,1
8192755,8192755,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192757,8192757,houseunit,houseunit,270000,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,1
8192759,8192759,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192758,8192758,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192760,8192760,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192764,8192764,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192761,8192761,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192763,8192763,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192762,8192762,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192765,8192765,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192767,8192767,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192766,8192766,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,165,,,74,,,,1,1,
8192768,8192768,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,157,,,74,,,,1,1,
8192769,8192769,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,157,,,74,,,,1,1,
8192770,8192770,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,157,,,74,,,,1,1,
8192773,8192773,houseunit,houseunit,noprice,forsale,8800,l,installed,2019,good,,,3,157,,,74,,,,1,1,
8192774,8192774,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,157,,,74,,,,1,1,
8192771,8192771,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,157,,,74,,,,1,1,
8192772,8192772,houseunit,houseunit,noprice,forsale,8800,l,installed,2019,good,,,3,157,,,74,,,,1,1,
8192775,8192775,houseunit,houseunit,noprice,forsale,8800,l,installed,2018,good,,,3,157,,,74,,,,1,1,
8193716,8193716,house,bungalow,noprice,forsale,8420,xl,,2003,asnew,,599,2,148,,,,true,,,,1,
8193721,8193721,house,bungalow,noprice,forsale,8420,xl,,1991,asnew,,779,3,0,,,,,,,,1,
8193719,8193719,house,house,noprice,forsale,8420,xl,,1955,justrenovated,,268,5,124,,,28,true,,,1,,
8194004,8194004,house,house,noprice,forsale,9000,xl,,1959,asnew,,156,3,91,,true,,,,,,2,
8197371,8197371,house,house,noprice,forrent,8710,xl,,,good,,176,3,0,,,,,,,1,,
8197406,8197406,house,house,noprice,forsale,9940,m,installed,1984,good,electric,415,3,762,,,,true,,,1,,
8197858,8197858,house,house,noprice,forsale,4577,xl,installed,,good,fueloil,371,3,1500,,true,1300,true,,,1,3,
8195280,8195280,house,house,noprice,forsale,3000,xl,hyperequipped,2013,,gas,89,5,223,,,,,,,,,
8198088,8198088,house,house,noprice,forsale,9000,xl,,2019,good,,,3,0,,,,,,,,,
8198184,8198184,house,house,noprice,forsale,8380,xl,,,,,568,3,0,,,,,,,,,
8198828,8198828,house,villa,noprice,forsale,4130,l,hyperequipped,,asnew,fueloil,278,4,2360,,,,true,true,,,6,
8199413,8199413,house,house,noprice,forsale,7070,l,,2019,,,,5,120,,,,true,,,1,1,
8199553,8199553,house,villa,100000,forsale,7712,m,installed,2011,asnew,gas,125,3,274,true,,,true,,,1,1,
8201661,8201661,house,house,noprice,forsale,4600,l,,,torenovate,fueloil,668,6,337,true,true,,true,,,2,,
8200362,8200362,house,villa,noprice,forsale,1325,m,installed,2009,asnew,fueloil,117,5,2086,,,,true,,,,6,
8201660,8201660,house,house,noprice,forsale,4877,l,,1850,torenovate,fueloil,557,4,4000,true,,,true,true,,,3,
8203809,8203809,house,house,noprice,forsale,1800,l,,,,gas,360,3,0,,,,,,,,,
8202067,8202067,house,house,noprice,forsale,8400,xl,,,torenovate,gas,786,6,3619,,true,3278,,true,,1,,
8202320,8202320,house,house,noprice,forsale,8420,xl,,2011,asnew,,,3,434,,,,,,,1,1,
8206740,8206740,house,house,noprice,forrent,8020,xl,installed,1975,good,gas,484,3,0,,,,true,,,1,1,
8207788,8207788,house,house,noprice,forsale,6200,l,notinstalled,,torenovate,gas,672,1,256,true,true,150,true,,,1,1,
8207830,8207830,house,bungalow,noprice,forsale,1730,l,installed,1964,torenovate,fueloil,591,4,3000,,,,,,,1,1,
8208834,8208834,house,house,noprice,forsale,3400,xl,notinstalled,,justrenovated,gas,,3,325,,,,,,,,,
8209037,8209037,house,house,noprice,forsale,1700,l,hyperequipped,2019,,solar,,2,60,,,25,true,,,,,
8209466,8209466,house,house,noprice,forsale,4690,l,notinstalled,,,fueloil,749,6,640,true,true,543,true,true,,1,,
8209471,8209471,house,villa,noprice,forsale,4450,l,installed,1986,good,electric,408,4,755,true,true,630,true,true,,2,,
8209467,8209467,house,house,noprice,forsale,4690,l,,2012,asnew,gas,178,3,339,,,285,true,,,1,,
8209555,8209555,house,villa,289950,forsale,30590,l,,,asnew,,,3,294,,,,true,,true,,,
8210079,8210079,house,house,noprice,forsale,4530,xl,installed,,good,fueloil,469,3,994,,true,810,true,,,2,2,
8210150,8210150,house,house,noprice,forsale,9120,l,installed,2001,asnew,,132,5,3500,,true,,,,,1,,
8209641,8209641,house,house,noprice,forsale,6890,xl,notinstalled,,torenovate,,425,3,750,true,true,509,true,,,,1,
8211683,8211683,house,mansion,noprice,forsale,2018,xl,,1918,good,gas,232,4,175,,true,,true,,,,,
8212528,8212528,house,villa,noprice,forrent,8400,xl,,1981,good,,282,3,495,,,,,,,1,2,
8210771,8210771,house,house,noprice,forsale,3680,m,installed,1977,,,312,3,850,,,,,,,2,2,
8214802,8214802,house,villa,noprice,forsale,7971,xl,semiequipped,,tobedoneup,gas,,3,1660,,,123,,,,,,
8215296,8215296,house,house,noprice,forsale,5674tc,l,,,good,,,0,34890,,,,,,,1,,
8214558,8214558,house,villa,noprice,forsale,4651,l,installed,2003,asnew,,174,3,1093,true,,981,true,true,,1,3,
8214559,8214559,house,villa,noprice,forsale,4121,l,hyperequipped,1988,asnew,fueloil,407,4,2050,,true,1834,true,,,1,3,
8216139,8216139,houseunit,houseunit,noprice,forsale,8890,xl,installed,2012,asnew,gas,,3,320,,,,,,,1,,
8217156,8217156,house,otherproperty,145000,forsale,4020,m,,,,gas,,3,0,,,,,,,,,
8216133,8216133,housegroup,housegroup,53790-309315.1,forsale,8890,xl,,,,,,,,,,,,,,,,1
8216135,8216135,houseunit,houseunit,309315,forsale,8890,xl,,,,gas,,3,445,,,,,,,,,1
8216296,8216296,house,villa,noprice,forsale,3890,xl,notinstalled,2006,good,gas,86,6,837,,,,,,,2,2,
8216870,8216870,house,house,noprice,forsale,4577,xl,installed,,good,fueloil,371,3,4500,,true,1300,true,,,1,3,
8219061,8219061,house,house,noprice,forsale,4100,l,installed,,good,gas,315,4,225,true,true,110,true,true,,,,
8219583,8219583,house,house,noprice,forsale,4020,xl,,,asnew,pellet,,4,879,,,,true,,,,2,
8219222,8219222,house,house,noprice,forsale,8660,xl,installed,1982,tobedoneup,,627,3,1098,,,800,,,,1,2,
8219667,8219667,house,house,noprice,forsale,4500,xl,semiequipped,,good,fueloil,633,2,662,,true,566,true,true,,,3,
8219668,8219668,house,house,noprice,forsale,4530,xl,semiequipped,,good,pellet,556,2,1101,,,800,true,,,1,3,
8219947,8219947,housegroup,housegroup,275000-275000,forsale,8550,l,,,,,,,,,,,,,,,,1
8219996,8219996,houseunit,houseunit,noprice,forsale,8554,l,notinstalled,,good,,,4,236,,,,,,,1,1,
8219767,8219767,house,house,noprice,forsale,9340,m,notinstalled,1935,torenovate,,1105,3,870,true,,200,true,,,1,10,
8221076,8221076,house,villa,316000,forsale,03187,xl,,,asnew,,,3,0,,,,true,,,,1,
8221078,8221078,house,villa,197500,forsale,03520,xl,,,asnew,,,3,0,,,,true,,,,1,
8219998,8219998,houseunit,houseunit,275000,forsale,8554,l,notinstalled,,good,,,4,251,,,,,,,1,1,1
8219999,8219999,houseunit,houseunit,noprice,forsale,8554,l,notinstalled,,good,,,4,162,,,,,,,1,1,
8221871,8221871,house,house,240000,forsale,8553,m,,,asnew,,,3,200,,,,,,,,,1
8222661,8222661,house,villa,309900,forsale,03190,l,hyperequipped,2019,,,,3,229,,,,true,,true,,,
8224279,8224279,house,house,noprice,forsale,4577,xl,installed,,tobedoneup,fueloil,356,3,770,,,560,true,,,,2,
8225777,8225777,house,house,noprice,forsale,8211,xl,,2017,good,,,3,347,,,,,,,1,,
8224334,8224334,house,house,noprice,forsale,5580,l,installed,,torenovate,gas,641,3,2210,true,true,,,,,1,5,
8223260,8223260,house,apartmentblock,250000,forsale,6110,m,installed,,good,gas,281,5,550,,true,350,true,,,1,5,
8224872,8224872,house,house,noprice,forsale,9032,xl,installed,1976,good,electric,771,3,795,,,650,true,,,1,1,
7728561,7728561,house,house,noprice,forsale,3130,l,installed,1991,,fueloil,289,4,2166,,true,,,,,2,1,
7729588,7729588,houseunit,houseunit,noprice,forsale,2100,m,,2020,,,,4,270,,,,true,,,,,
7729767,7729767,house,house,noprice,forsale,9660,xl,,,,,913,1,1662,,,,,,,,,
7729846,7729846,house,house,noprice,forsale,8530,xl,,2014,asnew,,,3,342,,,342,,,,1,,
7730781,7730781,house,house,noprice,forsale,7301,l,,,justrenovated,gas,463,3,400,,true,,true,,,,1,
7731677,7731677,houseunit,houseunit,noprice,forsale,1300,xl,,,,,,4,571,,,571,,,,1,,
7731242,7731242,house,house,noprice,forsale,4500,xl,installed,,good,fueloil,380,4,700,,true,600,true,true,,3,1,
7731676,7731676,houseunit,houseunit,noprice,forsale,1300,xl,,,,,,4,1029,,,1018,,,,1,,
7731678,7731678,houseunit,houseunit,noprice,forsale,1300,xl,,,,,,4,402,,,,,,,1,,
7731679,7731679,houseunit,houseunit,noprice,forsale,1300,xl,,,,,,4,699,,,,,,,1,,
7731681,7731681,houseunit,houseunit,noprice,forsale,1300,xl,,,,,,4,495,,,,,,,1,,
